"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00368449","STATE COLLEGE, PA US","2011-05-04","0.78","0.0","0.0","75","43","44","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-05","0.03","0.0","0.0","52","40","44",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-06","0.00","0.0","0.0","64","43","47","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-07","0.00","0.0","0.0","67","46","50","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-08","0.02","0.0","0.0","66","43","48","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-09","0.00","0.0","0.0","69","48","50","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-10","0.00","0.0","0.0","70","43","48","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-11","0.00","0.0","0.0","76","48","56","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-12","0.00","0.0","0.0","76","53","57","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-13","0.00","0.0","0.0","81","57","64","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-14","0.01","0.0","0.0","70","60","60","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-15","0.25","0.0","0.0","64","58","58","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-16","0.35","0.0","0.0","67","51","52","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-17","0.18","0.0","0.0","65","51","51","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-18","0.42","0.0","0.0","61","51","59","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-19","1.56","0.0","0.0","64","53","54","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-20","0.22","0.0","0.0","65","54","55","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-21","0.41","0.0","0.0","70","52","57","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-22","0.00","0.0","0.0","77","57","60","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-23","0.08","0.0","0.0","73","60","63","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-24","0.31","0.0","0.0","74","63","67","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-25","0.00","0.0","0.0","75","60","62","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-26","0.00","0.0","0.0","81","62","71","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-27","0.37","0.0","0.0","86","62","63","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-28","0.60","0.0","0.0","76","62","64","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-29","0.01","0.0","0.0","79","64","70","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-30","0.00","0.0","0.0","86","70","75","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-05-31","0.00","0.0","0.0","90","70","72","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-01","0.00","0.0","0.0","91","72","77","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-02","0.00","0.0","0.0","88","64","64","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-03","0.00","0.0","0.0","73","49","53","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-04","0.00","0.0","0.0","74","51","55","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-05","0.22","0.0","0.0","72","54","62","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-06","0.00","0.0","0.0","84","57","61","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-07","0.00","0.0","0.0","81","61","63","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-08","0.00","0.0","0.0","80","63","68","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-09","0.00","0.0","0.0","91","68","77",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-10","0.00","0.0","0.0","91","67","68","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-11","1.92","0.0","0.0","84","64","67","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-12","0.00","0.0","0.0","79","63","67","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-13","0.07","0.0","0.0","80","55","56","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-14","0.00","0.0","0.0","71","56","58","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-15","0.00","0.0","0.0","69","49","53","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-16","0.00","0.0","0.0","78","53","62","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-17","0.13","0.0","0.0","73","59","60","0.0","    1","    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-18","0.00","0.0","0.0","75","60","65","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-19","0.00","0.0","0.0","81","62","66","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-20","0.00","0.0","0.0","81","66","66","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-21","0.97","0.0","0.0","81","66","69","0.0","    1","    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-22","0.01","0.0","0.0","83","69","73","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-23","0.00","0.0","0.0","84","71","71","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-24","0.04","0.0","0.0","81","64","68","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-25","0.09","0.0","0.0","74","62","63","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-26","0.00","0.0","0.0","69","59","62","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-27","0.00","0.0","0.0","70","57","58","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-28","0.00","0.0","0.0","76","58","68","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-29","0.22","0.0","0.0","84","61","63","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-06-30","0.00","0.0","0.0","75","56","60","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-01","0.00","0.0","0.0","78","55","59","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-02","0.00","0.0","0.0","82","56","61","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-03","0.00","0.0","0.0","85","61","72","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-04","0.00","0.0","0.0","85","63","71","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-05","0.00","0.0","0.0","82","64","65",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-06","0.00","0.0","0.0","85","62","66","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-07","0.00","0.0","0.0","90","66","72","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-08","0.28","0.0","0.0","85","68","70","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-09","0.00","0.0","0.0","76","63","67","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-10","0.00","0.0","0.0","86","62","65","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-11","0.00","0.0","0.0","88","65","71","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-12","0.00","0.0","0.0","91","71","73","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-13","0.00","0.0","0.0","88","69","70","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-14","0.00","0.0","0.0","82","58","61","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-15","0.00","0.0","0.0","82","61","65","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-16","0.00","0.0","0.0","85","61","62",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-17","0.00","0.0","0.0","87","62","67",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-18","0.00","0.0","0.0","89","67","72","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-19","0.00","0.0","0.0","91","72","76","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-20","0.00","0.0","0.0","90","70","72","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-21","0.00","0.0","0.0","95","72","76","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-22","0.00","0.0","0.0","99","76","82","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-23","0.00","0.0","0.0","101","77","78","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-24","0.00","0.0","0.0","93","77","77","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-25","0.47","0.0","0.0","90","70","70","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-26","0.51","0.0","0.0","82","65","67","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-27","0.00","0.0","0.0","85","61","64","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-28","0.00","0.0","0.0","84","64","69","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-29","1.02","0.0","0.0","75","69","70",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-30","0.10","0.0","0.0","90","68","71","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-07-31","0.00","0.0","0.0","87","62","65","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-01","0.00","0.0","0.0","88","65","72","0.0",,"    1",,"    1",,
"USC00368449","STATE COLLEGE, PA US","2011-08-02","0.63","0.0","0.0","89","65","68","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-03","0.18","0.0","0.0","87","68","70","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-04","0.19","0.0","0.0","73","70","70","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-05","0.00","0.0","0.0","80","69","69","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-06","0.14","0.0","0.0","77","69","70","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-07","0.24","0.0","0.0","77","70","72","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-08","0.06","0.0","0.0","84","72","72","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-09","0.09","0.0","0.0","84","67","67","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-10","0.06","0.0","0.0","80","67","67","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-11","0.00","0.0","0.0","80","59","61","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-12","0.00","0.0","0.0","76","55","59","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-13","0.00","0.0","0.0","80","59","64","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-14","0.02","0.0","0.0","78","63","71","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-15","1.91","0.0","0.0","77","63","64","0.0","    1","    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-16","0.11","0.0","0.0","73","64","66","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-17","0.00","0.0","0.0","81","59","60","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-18","0.00","0.0","0.0","83","60","65","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-19","0.00","0.0","0.0","83","62","63","0.0","    1","    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-20","0.16","0.0","0.0","78","60","60","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-21","0.00","0.0","0.0","83","60","67","0.0",,"    1",,"    1",,"    1"
"USC00368449","STATE COLLEGE, PA US","2011-08-22","1.35","0.0","0.0","79","62","63","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-23","0.00","0.0","0.0","73","53","55","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-24","0.00","0.0","0.0","77","55","64","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-25","0.60","0.0","0.0","80","64","68",,,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-26","0.17","0.0","0.0","80","60","61","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-27","0.00","0.0","0.0","79","61","65","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-28","0.56","0.0","0.0","78","65","65","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-29","0.12","0.0","0.0","73","50","53","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-30","0.00","0.0","0.0","72","52","53","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-08-31","0.00","0.0","0.0","78","53","57","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-01","0.00","0.0","0.0","78","57","63",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-02","0.05","0.0","0.0","76","63","68","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-03","0.00",,,"76","68","70",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-04","0.00","0.0","0.0","87","70","72","0.0","    1","    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-05","0.95","0.0","0.0","85","67","68","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-06","0.84","0.0","0.0","70","57","58","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-07","2.40",,,"61","57","58",,"    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-08","0.71","0.0","0.0","69","58","63",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-09","0.41","0.0","0.0","70","63","65",,"    1","    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-10","0.09","0.0","0.0","74","65","66","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-11","0.15","0.0","0.0","74","60","61","0.0","    1","    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-12","0.46","0.0","0.0","70","57","57","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-13","0.00","0.0","0.0","75","57","60","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-14","0.02","0.0","0.0","81","60","65","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-15","0.24","0.0","0.0","75","57","57","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-16","0.17","0.0","0.0","59","44","45","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-17","0.00","0.0","0.0","60","45","49",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-18","0.00","0.0","0.0","61","47","49",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-19","0.00","0.0","0.0","65","49","50","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-20","0.30","0.0","0.0","69","50","59","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-21","0.00","0.0","0.0","71","59","63","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-22","0.00","0.0","0.0","73","63","66",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-23","0.00","0.0","0.0","74","61","62",,"    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-24","0.39","0.0","0.0","70","57","58","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-25","0.00","0.0","0.0","72","58","63","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-26","0.00","0.0","0.0","76","63","67","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-27","0.34","0.0","0.0","78","67","69","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-28","1.08","0.0","0.0","70","64","65","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-29","0.29","0.0","0.0","71","59","59",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-09-30","0.00","0.0","0.0","65","55","57","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-01","0.02","0.0","0.0","61","46","46","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-02","1.12","0.0","0.0","49","36","37","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-03","0.12","0.0","0.0","44","36","42","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-04","0.13","0.0","0.0","54","42","48","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-05","0.00","0.0","0.0","61","48","52","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-06","0.00","0.0","0.0","69","39","41","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-07","0.00","0.0","0.0","64","41","43","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-08","0.00","0.0","0.0","68","43","52","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-09","0.00","0.0","0.0","73","47","50","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-10","0.00","0.0","0.0","78","48","50",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-11","0.00","0.0","0.0","71","50","52","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-12","0.21","0.0","0.0","69","52","55","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-13","0.60","0.0","0.0","55","54","54","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-14","0.18","0.0","0.0","63","54","62","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-15","0.39","0.0","0.0","62","49","50","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-16","0.00","0.0","0.0","56","48","51","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-17","0.18","0.0","0.0","64","47","47","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-18","0.00","0.0","0.0","62","47","52","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-19","0.00","0.0","0.0","68","52","58","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-20","0.84","0.0","0.0","63","47","49","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-21","0.05","0.0","0.0","51","43","45","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-22","0.01","0.0","0.0","51","42","44","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-23","0.00","0.0","0.0","52","32","33","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-24","0.00","0.0","0.0","57","33","43","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-25","0.01","0.0","0.0","60","43","47","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-26","0.00","0.0","0.0","60","43","46","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-27","0.19","0.0","0.0","63","46","50","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-28","0.28","0.0","0.0","50","30","31","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-29","0.19","0.0","0.0","41","31","34",,"    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-30","0.50","3.0","2.0","39","27","27",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-10-31","0.00","0.0","0.0","43","27","30","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-01","0.00","0.0","0.0","44","30","34","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-02","0.00","0.0","0.0","52","33","33","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-03","0.00","0.0","0.0","57","33","38","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-04","0.00","0.0","0.0","61","38","45","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-05","0.00","0.0","0.0","50","30","30","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-06","0.00","0.0","0.0","49","30","37","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-07","0.00","0.0","0.0","54","32","32","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-08","0.00","0.0","0.0","65","32","41","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-09","0.00","0.0","0.0","67","38","39","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-10","0.05","0.0","0.0","63","38","45","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-11","0.00","0.0","0.0","46","33","33",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-12","0.00","0.0","0.0","40","32","36","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-13","0.00","0.0","0.0","59","36","42","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-14","0.00","0.0","0.0","62","42","56","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-15","0.18","0.0","0.0","67","56","57","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-16","0.17","0.0","0.0","57","51","52","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-17","0.27","0.0","0.0","54","38","38","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-18","0.00","0.0","0.0","38","27","27","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-19","0.00",,,"39","27","32",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-20","0.00","0.0","0.0","51","32","42","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-21","0.13","0.0","0.0","61","42","45","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-22","0.04","0.0","0.0","45","38","39","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-23","1.91","0.0","0.0","48","39","48","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-24","0.00","0.0","0.0","49","34","36","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-25","0.00","0.0","0.0","49","36","36","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-26","0.00","0.0","0.0","58","36","44","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-27","0.00","0.0","0.0","62","40","41","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-28","0.00","0.0","0.0","60","40","56","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-29","0.04","0.0","0.0","64","56","60","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-11-30","0.63","0.0","0.0","61","36","39","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-12-01","0.06","0.0","0.0","41","32","32","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-12-02","0.00","0.0","0.0","43","27","28","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-12-03","0.00","0.0","0.0","44","26","26",,"    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2011-12-04","0.00","0.0","0.0","43","26","38","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-12-05","0.00","0.0","0.0","51","35","41","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2011-12-06","0.06","0.0","0.0","54","41","54","0.0","    1",,,,,
